Cust ID,Order #,Order Date,Total $,SKU Category,Qty
C0309,ORD109911,Aug 28 2024,794.47,Beauty,3
C0280,ORD107410,Nov 17 2024,763.47,Home,5
C0667,ORD108139,04/01/2024,726.72,,4
C0328,ORD105893,Mar 03 2024,355.12,Home,8
C0343,ORD106920,2024-11-17,,Accessories,8
C0639,ORD105712,2024-09-18,282.19,,8
C0181,ORD102964,2024-01-05,940.10,Beauty,7
C0384,ORD101594,11/23/2024,592.37,Accessories,5
C0127,ORD109959,12/29/2024,$747.16,Home,4
C0404,ORD102765,12/03/2024,"1,066.29",Sports,1
C0962,ORD101762,Nov 05 2024,655.60,Sports,6
C0869,ORD102696,2024-03-26,"1,062.78",Footwear,5
C0677,ORD103893,08/05/2024,$853.31,,2
C0926,ORD100925,12/20/2024,884.70,Accessories,6
C0157,ORD107956,Jun 16 2024,776.62,Home,1
C0957,ORD102386,01/11/2024,851.28,Beauty,6
C0892,ORD106140,Aug 27 2024,326.41,Apparel,7
C0128,ORD106681,2024-05-24,$582.01,Footwear,3
C0617,ORD100616,2024-03-15,486.96,Beauty,2
C0263,ORD105049,2024-05-17,"1,163.97",,4
C0196,ORD101423,2024-12-13,,Sports,6
C0607,ORD100606,06/10/2024,21.03,Sports,4
C0067,ORD105745,Mar 31 2024,520.72,Footwear,2
C0780,ORD109297,2024-10-31,605.92,Apparel,7
C0870,ORD100869,03/02/2024,531.00,Home,6
C0168,ORD106205,04/04/2024,851.03,Apparel,1
C0300,ORD100299,02/16/2024,254.54,Electronics,8
C0216,ORD108990,06/14/2024,690.32,Apparel,8
C0751,ORD101009,02/10/2024,545.74,,7
C0692,ORD104783,03/08/2024,211.59,Beauty,6
C0266,ORD102102,10-08-2024,65.83,Electronics,6
C0353,ORD105047,08/25/2024,138.18,Sports,8
C0113,ORD107591,18-01-2024,766.35,Home,5
C0064,ORD103583,04-02-2024,$1195.19,Home,8
C0431,ORD103081,Aug 22 2024,$784.91,Accessories,2
C0468,ORD104884,2024-02-07,143.50,,7
C0843,ORD104159,2024-09-03,"1,166.45",Sports,3
C0897,ORD103689,Mar 12 2024,860.61,Beauty,2
C0298,ORD102747,02/12/2024,386.94,Apparel,1
C0323,ORD102903,05/18/2024,388.04,Beauty,2
C0843,ORD109005,14-12-2024,1138.23,Footwear,8
C0375,ORD106162,06-12-2024,222.94,Electronics,4
C0156,ORD101086,06/01/2024,,,3
C0193,ORD105958,Dec 29 2024,909.49,Electronics,2
C0941,ORD101680,Dec 08 2024,651.66,Electronics,7
C0983,ORD105030,07/22/2024,120.82,Accessories,8
C0609,ORD103385,2024-01-14,418.48,Footwear,5
C0835,ORD101469,08/04/2024,$891.72,Apparel,8
C0338,ORD104906,Aug 27 2024,$1059.54,Footwear,1
C0627,ORD107245,Jul 05 2024,266.32,Footwear,4
C0532,ORD109290,Dec 04 2024,161.74,Sports,8
C0133,ORD106310,2024-03-12,777.64,Accessories,2
C0598,ORD108944,2024-07-16,641.38,Accessories,4
C0319,ORD107681,2024-03-05,"1,140.30",Footwear,5
C0266,ORD108224,13-06-2024,$1128.46,Footwear,1
C0879,ORD108499,03-11-2024,541.22,Home,3
C0955,ORD104548,27-10-2024,,Beauty,6
C0061,ORD107315,10/23/2024,830.64,Electronics,7
C0259,ORD106204,05-02-2024,512.30,,1
C0610,ORD106713,2024-12-18,187.90,Beauty,6
C0996,ORD104769,May 15 2024,308.14,Home,1
C0157,ORD109740,Jan 25 2024,$1141.37,Apparel,2
C0706,ORD104334,04-05-2024,,Home,7
C0229,ORD109993,29-06-2024,$917.41,Electronics,2
C0797,ORD102757,25-07-2024,"1,079.25",Footwear,7
C0042,ORD109333,04/26/2024,188.50,Footwear,5
C0998,ORD107509,09-08-2024,$764.43,Beauty,4
C0963,ORD108960,07-04-2024,673.33,Beauty,2
C0090,ORD104217,2024-02-14,$1172.28,Footwear,5
C0666,ORD104348,06/25/2024,$836.69,,1
C0421,ORD104901,02-05-2024,259.39,Sports,1
C0337,ORD105279,10-03-2024,$843.35,Sports,1
C0449,ORD100448,11/02/2024,170.76,Electronics,1
C0367,ORD106772,17-10-2024,$804.21,Footwear,7
C0687,ORD102654,05/31/2024,61.03,Accessories,3
C0818,ORD105984,2024-02-14,450.24,Apparel,4
C0229,ORD102706,13-02-2024,425.86,Footwear,6
C0103,ORD109469,05/10/2024,$400.85,Apparel,6
C0416,ORD105321,Mar 01 2024,$386.21,Apparel,2
C0595,ORD109738,May 13 2024,$479.89,Electronics,3
C0633,ORD101466,07/06/2024,774.53,Accessories,1
C0808,ORD108589,May 01 2024,"1,041.32",,8
C0929,ORD100928,18-05-2024,"1,178.08",Electronics,5
C0561,ORD103089,01/16/2024,"1,095.67",Accessories,3
C0131,ORD109912,06/30/2024,$265.12,Accessories,3
C0581,ORD109566,03/06/2024,523.02,Electronics,4
C0467,ORD103039,23-08-2024,$872.71,Home,3
C0880,ORD106443,Jul 18 2024,$1020.51,Electronics,7
C0924,ORD105996,2024-06-09,$98.43,Home,1
C0751,ORD100750,2024-12-15,592.24,Beauty,8
C0388,ORD103292,06/28/2024,372.45,Home,1
C0815,ORD102103,Oct 25 2024,686.94,Electronics,2
C0635,ORD104758,2024-09-10,$113.30,Electronics,8
C0874,ORD103099,Mar 08 2024,439.74,,3
C0870,ORD107318,2024-09-13,697.47,Sports,8
C0181,ORD105633,2024-06-30,479.28,Sports,1
C0279,ORD107725,05/30/2024,511.85,Home,3
C0649,ORD104542,Jul 25 2024,492.52,Home,2
C0519,ORD103374,12/17/2024,955.88,Beauty,7
C0280,ORD101364,Nov 15 2024,$937.17,,5
C0752,ORD102110,2024-03-12,-$959.46,Accessories,4
C0808,ORD108563,Oct 03 2024,377.81,Sports,8
C0688,ORD105116,08-10-2024,$513.45,Footwear,3
C0566,ORD102899,02-10-2024,28.45,Beauty,3
C0222,ORD108803,20-05-2024,1098.70,Footwear,5
C0635,ORD109257,2024-01-20,$232.17,Beauty,3
C0436,ORD101214,Aug 21 2024,1096.40,Sports,2
C0078,ORD104874,25-09-2024,442.35,Sports,3
C0783,ORD100782,Aug 06 2024,248.77,Home,5
C0958,ORD100957,2024-06-24,565.81,Accessories,5
C0022,ORD107150,Oct 29 2024,$960.10,Beauty,3
C0736,ORD106589,2024-06-27,$605.95,Accessories,7
C0163,ORD100162,May 07 2024,1123.55,Accessories,1
C0215,ORD104248,2024-07-20,$867.09,Accessories,5
C0796,ORD106240,03/27/2024,$282.51,Beauty,2
C0398,ORD100397,Jul 01 2024,$109.04,Electronics,7
C0896,ORD101899,2024-01-30,$51.72,Electronics,1
C0181,ORD107096,2024-11-25,513.63,Accessories,4
C0151,ORD106016,2024-03-16,574.32,Apparel,3
C0156,ORD100155,Apr 22 2024,927.12,Electronics,2
C0921,ORD106454,03/01/2024,211.99,Accessories,6
C0126,ORD101328,25-03-2024,968.60,Footwear,2
C0832,ORD104135,Feb 09 2024,428.03,Electronics,2
C0667,ORD104937,08-10-2024,780.76,Home,2
C0705,ORD108437,Nov 21 2024,36.51,Sports,5
C0491,ORD104609,01/16/2024,$793.00,Apparel,6
C0949,ORD104158,May 07 2024,591.39,Footwear,1
C0225,ORD104920,Jan 06 2024,1126.31,Apparel,8
C0594,ORD109087,11/25/2024,$672.88,Home,3
C0874,ORD103422,2024-11-13,721.95,Sports,2
C0290,ORD107947,11/21/2024,"1,076.42",Electronics,1
C0318,ORD106891,Jan 18 2024,1089.09,Home,6
C0105,ORD100104,11/29/2024,175.28,Footwear,2
C0325,ORD105007,30-11-2024,"1,157.53",Electronics,1
C0115,ORD104670,02/10/2024,409.01,Accessories,4
C0342,ORD105769,2024-02-14,$206.99,Apparel,2
C0186,ORD106083,11/20/2024,$1162.21,Accessories,3
C0491,ORD104271,26-10-2024,"1,122.94",,8
C0292,ORD108008,2024-02-17,$646.72,Apparel,5
C0729,ORD104570,Sep 21 2024,740.84,,8
C0819,ORD102953,04/02/2024,$1097.85,Accessories,8
C0215,ORD106085,Apr 25 2024,$1117.30,Sports,8
C0874,ORD106431,Mar 19 2024,972.80,Accessories,2
C0777,ORD105016,Sep 10 2024,788.91,,1
C0778,ORD103394,09-02-2024,460.15,Footwear,1
C0845,ORD105605,31-10-2024,$728.61,,6
C0348,ORD106733,09/01/2024,$935.20,Apparel,6
C0522,ORD104706,2024-11-07,117.40,,1
C0195,ORD104586,2024-08-29,396.39,Sports,3
C0473,ORD106127,Mar 29 2024,-$209.78,Electronics,5
C0915,ORD105019,2024-11-20,981.15,Beauty,5
C0481,ORD102667,07-07-2024,26.34,Home,8
C0856,ORD106325,2024-01-17,100.84,,5
C0171,ORD107515,Dec 12 2024,"1,039.63",Apparel,8
C0680,ORD102750,11/12/2024,987.59,Beauty,3
C0774,ORD107365,05/26/2024,373.97,Beauty,8
C0828,ORD100827,Aug 19 2024,685.38,Apparel,6
C0711,ORD102666,12/31/2024,231.41,Electronics,4
C0230,ORD106555,Jul 15 2024,38.68,,3
C0330,ORD106229,05/10/2024,$624.93,Accessories,4
C0459,ORD101407,22-07-2024,679.59,Beauty,3
C0620,ORD100619,2024-01-03,413.78,,7
C0549,ORD107054,2024-06-11,$128.81,Beauty,1
C0815,ORD107883,08/01/2024,$1112.28,Electronics,6
C0311,ORD109272,09/24/2024,$868.08,Accessories,2
C0712,ORD108234,Feb 01 2024,716.82,Accessories,1
C0108,ORD101252,02/25/2024,$720.14,Sports,1
C0681,ORD103681,2024-04-07,$868.92,Footwear,8
C0842,ORD101312,May 08 2024,585.65,Apparel,8
C0258,ORD106886,Mar 07 2024,$434.38,Apparel,1
C0334,ORD109480,15-03-2024,737.79,Sports,2
C0862,ORD109146,2024-08-24,,Sports,3
C0127,ORD103497,2024-12-13,1177.44,Sports,6
C0435,ORD108764,05-12-2024,$238.13,Apparel,6
C0896,ORD102309,2024-11-23,524.94,Electronics,8
C0596,ORD107287,Jun 20 2024,775.50,Apparel,7
C0975,ORD100974,23-06-2024,67.97,Accessories,5
C0676,ORD104266,01/10/2024,$740.59,Apparel,3
C0282,ORD103644,08-04-2024,911.95,Beauty,3
C0917,ORD108294,2024-06-30,995.00,Beauty,5
C0077,ORD105347,Nov 11 2024,$791.42,Beauty,5
C0188,ORD109585,09/24/2024,29.60,Accessories,2
C0097,ORD107638,07-09-2024,60.13,Electronics,7
C0844,ORD102960,Apr 13 2024,518.60,Footwear,8
C0945,ORD107627,08/19/2024,$342.85,Footwear,6
C0705,ORD101069,03/20/2024,249.21,Electronics,7
C0679,ORD101190,2024-04-07,$1177.02,Electronics,8
C0201,ORD103416,10-07-2024,"1,145.57",,6
C0635,ORD103227,Apr 21 2024,"1,155.68",,5
C0819,ORD107082,09/22/2024,483.23,Apparel,3
C0715,ORD105265,Jun 07 2024,141.90,,5
C0935,ORD102321,2024-10-24,569.14,Beauty,6
C0503,ORD105817,13-12-2024,124.90,Home,6
C0079,ORD106607,04/07/2024,$862.43,Beauty,6
C0056,ORD107787,2024-06-05,871.30,Home,7
C0375,ORD100374,2024-01-26,$585.54,Sports,1
C0107,ORD100106,07/15/2024,903.25,Home,7
C0919,ORD109398,01-06-2024,954.10,Electronics,2
C0528,ORD106521,2024-12-03,376.09,Apparel,1
C0580,ORD100579,04/08/2024,$1090.49,Electronics,3
C0053,ORD100052,Sep 23 2024,602.06,Apparel,8
C0699,ORD100698,14-01-2024,849.32,Beauty,2
C0441,ORD107750,06-10-2024,526.67,Footwear,3
C0072,ORD109284,2024-05-21,715.95,Beauty,3
C0318,ORD100317,2024-07-22,$110.59,Home,5
C0271,ORD102232,2024-03-26,766.60,Beauty,5
C0939,ORD102256,19-02-2024,$25.05,Sports,7
C0516,ORD109364,11/30/2024,1067.39,Accessories,6
C0113,ORD103179,02/15/2024,294.10,,7
C0047,ORD106074,2024-12-04,981.09,Accessories,2
C0973,ORD100972,06/01/2024,$822.52,Beauty,8
C0943,ORD103107,2024-04-16,$1045.73,Apparel,3
C0891,ORD108941,10-09-2024,775.29,Apparel,1
C0998,ORD106988,05/01/2024,$257.03,Accessories,7
C0793,ORD107052,09/24/2024,$655.20,Accessories,5
C0282,ORD105245,12/21/2024,488.42,Footwear,1
C0991,ORD106077,07-07-2024,402.08,Accessories,4
C0129,ORD107731,Jul 27 2024,$175.78,Electronics,5
C0371,ORD106628,Apr 03 2024,$44.97,Electronics,5
C0568,ORD107920,13-04-2024,128.61,Electronics,8
C0137,ORD101176,16-10-2024,170.02,Footwear,3
C0605,ORD103507,11/17/2024,506.19,Accessories,8
C0805,ORD105383,08/30/2024,461.41,Home,6
C0673,ORD103941,11/21/2024,416.39,Accessories,4
C0407,ORD108548,20-05-2024,950.84,Footwear,8
C0191,ORD100190,2024-05-04,566.80,,4
C0042,ORD104581,2024-11-17,$450.49,Apparel,3
C0960,ORD109734,Jun 29 2024,,Electronics,6
C0361,ORD109466,2024-04-16,-$70.03,Home,6
C0961,ORD108790,Jun 24 2024,1065.24,Apparel,3
C0179,ORD101476,2024-11-11,274.78,,4
C0115,ORD106306,2024-06-12,413.07,Home,1
C0958,ORD106303,Sep 21 2024,$810.28,Beauty,8
C0238,ORD108927,24-08-2024,$521.30,Apparel,2
C0419,ORD109101,01/25/2024,$886.10,Electronics,4
C0665,ORD108292,09/15/2024,587.62,Apparel,4
C0108,ORD106926,2024-01-16,233.51,Electronics,3
C0120,ORD102221,Nov 08 2024,$126.00,Footwear,5
C0638,ORD103559,26-12-2024,-$1125.34,Apparel,5
C0834,ORD103274,2024-01-29,588.02,Sports,2
C0815,ORD107513,2024-07-03,653.00,Apparel,3
C0756,ORD100755,2024-01-14,$655.94,Electronics,6
C0370,ORD107765,2024-05-13,910.34,Footwear,3
C0485,ORD108915,13-07-2024,$383.16,Footwear,7
C0248,ORD101333,10-12-2024,265.31,Sports,2
C0047,ORD101285,03/12/2024,722.38,,5
C0992,ORD103887,06/29/2024,$422.65,Home,8
C0215,ORD105221,2024-01-26,397.91,Home,3
C0897,ORD102642,Sep 19 2024,429.76,Electronics,8
C0519,ORD101792,06-11-2024,1099.52,Beauty,1
C0226,ORD101222,07-06-2024,1103.02,Footwear,3
C0680,ORD106130,02/02/2024,$727.38,Electronics,7
C0745,ORD101815,12-03-2024,"1,039.58",Accessories,2
C0915,ORD100914,07/09/2024,$1162.62,Beauty,6
C0208,ORD109363,Oct 19 2024,91.44,Sports,5
C0972,ORD103784,12/19/2024,$694.75,Sports,5
C0962,ORD104045,11-03-2024,$471.77,Electronics,7
C0699,ORD103994,07/24/2024,516.12,Sports,4
C0554,ORD102841,02/15/2024,$221.02,Beauty,8
C0227,ORD104205,Aug 07 2024,$788.48,,3
C0532,ORD100531,25-11-2024,"1,180.04",Beauty,4
C0217,ORD109241,26-04-2024,868.07,Home,3
C0018,ORD103016,28-11-2024,"1,182.60",Beauty,6
C0355,ORD101169,06/07/2024,$661.69,,1
C0301,ORD106467,Nov 04 2024,$1032.96,Footwear,5
C0251,ORD106108,2024-07-11,786.78,Accessories,1
C0221,ORD107076,2024-03-21,742.42,Apparel,7
C0776,ORD106565,2024-04-13,$328.91,Beauty,2
C0805,ORD108369,03-03-2024,$1029.63,Electronics,3
C0232,ORD102921,28-10-2024,720.99,,6
C0811,ORD108779,Nov 05 2024,942.94,Home,6
C0354,ORD102320,06-03-2024,-$237.52,Apparel,2
C0547,ORD108719,05/09/2024,$914.44,,5
C0138,ORD105675,2024-12-23,$935.44,Apparel,5
C0166,ORD101925,2024-06-05,537.75,,7
C0632,ORD103952,06/13/2024,$844.01,Beauty,8
C0939,ORD106421,17-03-2024,$858.06,Accessories,8
C0574,ORD105788,04/07/2024,386.81,Electronics,1
C0894,ORD109632,2024-05-24,241.93,Apparel,2
C0494,ORD107425,2024-11-25,188.83,,5
C0361,ORD105222,Apr 10 2024,$800.06,Footwear,7
C0769,ORD106688,2024-09-23,55.06,Apparel,4
C0216,ORD108897,2024-02-26,354.98,Footwear,1
C0794,ORD107987,01-02-2024,$948.01,,5
C0429,ORD102464,02/12/2024,$638.65,Electronics,5
C0097,ORD106608,Mar 11 2024,366.19,Electronics,7
C0548,ORD109438,07-03-2024,345.37,,8
C0970,ORD107685,05/08/2024,$538.49,Electronics,7
C0307,ORD101434,Oct 18 2024,$448.79,Sports,7
C0475,ORD108030,05/13/2024,$687.59,Electronics,8
C0914,ORD108602,Mar 23 2024,$264.62,Apparel,4
C0908,ORD107039,03/12/2024,1085.77,Accessories,2
C0691,ORD109247,2024-07-29,"1,170.88",Accessories,5
C0235,ORD109786,05-05-2024,54.39,Electronics,7
C0999,ORD101629,14-12-2024,247.04,Sports,8
C0965,ORD106241,06/19/2024,$706.53,Apparel,7
C0760,ORD104888,12/24/2024,$211.10,Electronics,5
C0927,ORD107892,04/26/2024,294.59,Apparel,8
C0480,ORD102778,2024-06-08,575.79,,6
C0607,ORD108428,06/21/2024,,Accessories,5
C0821,ORD100820,03/06/2024,1160.91,Sports,3
C0851,ORD100850,2024-10-20,$221.98,Footwear,4
C0607,ORD103006,Sep 25 2024,1086.93,Home,1
C0070,ORD107447,03-05-2024,321.44,,5
C0044,ORD101551,2024-08-12,788.10,Electronics,2
C0696,ORD103328,Sep 24 2024,337.38,Accessories,3
C0750,ORD109676,2024-12-13,$490.79,Beauty,5
C0596,ORD108367,2024-09-20,300.51,,1
C0986,ORD101654,08-10-2024,$16.96,Home,2
C0445,ORD101648,09-04-2024,426.64,Beauty,2
C0024,ORD100023,Jul 25 2024,$382.69,Sports,2
C0848,ORD100847,29-09-2024,$182.83,Footwear,7
C0189,ORD108187,Mar 05 2024,976.13,Beauty,5
C0800,ORD102816,09/11/2024,"1,058.77",Accessories,7
C0438,ORD103598,2024-03-30,422.47,Apparel,1
C0061,ORD103891,Dec 15 2024,359.05,Sports,7
C0701,ORD106420,23-09-2024,$632.34,Beauty,1
C0235,ORD103219,31-01-2024,$253.26,Apparel,7
C0765,ORD100764,Aug 09 2024,429.25,,1
C0228,ORD103250,20-03-2024,$924.65,Home,5
C0557,ORD100556,27-09-2024,$638.52,Accessories,4
C0083,ORD106209,05-09-2024,"1,043.67",Sports,7
C0163,ORD101931,2024-08-08,1144.80,Beauty,7
C0337,ORD109018,Jun 09 2024,$823.21,Sports,6
C0240,ORD102746,05/13/2024,649.12,Sports,2
C0808,ORD105258,11/29/2024,1013.41,Apparel,2
C0774,ORD102542,10/28/2024,113.88,Beauty,6
C0114,ORD108904,28-12-2024,353.75,Accessories,6
C0959,ORD103608,07/08/2024,997.19,Home,2
C0391,ORD108456,2024-07-02,-$246.38,Accessories,8
C0998,ORD107165,Jan 01 2024,424.95,Electronics,5
C0513,ORD104865,2024-12-15,$367.35,Footwear,2
C0697,ORD102094,03/03/2024,1011.42,Beauty,3
C0041,ORD101370,2024-06-27,438.03,Electronics,1
C0427,ORD107607,Jul 08 2024,$335.85,Beauty,2
C0438,ORD103790,26-11-2024,$532.43,Home,3
C0937,ORD103247,2024-10-07,,Beauty,4
C0566,ORD106686,Nov 14 2024,845.63,Footwear,1
C0401,ORD107659,2024-01-09,945.84,Footwear,3
C0072,ORD109326,06-03-2024,999.84,Sports,6
C0155,ORD103379,17-04-2024,155.58,,6
C0920,ORD101643,09/01/2024,26.28,,2
C0534,ORD108921,2024-09-28,"1,087.04",Accessories,6
C0981,ORD101541,08/12/2024,$1178.17,Beauty,6
C0666,ORD109964,Dec 14 2024,543.40,Footwear,7
C0075,ORD102938,11-07-2024,486.61,Accessories,5
C0965,ORD104306,18-12-2024,-$1098.05,Beauty,3
C0173,ORD109490,May 16 2024,$168.15,,8
C0580,ORD109916,01/02/2024,507.88,Footwear,6
C0158,ORD101949,06/18/2024,996.28,Home,5
C0569,ORD104125,Feb 16 2024,$228.72,,4
C0812,ORD107459,09/24/2024,"1,120.70",Footwear,1
C0817,ORD103433,20-01-2024,$581.78,Footwear,3
C0223,ORD100222,Sep 04 2024,$1068.07,Apparel,5
C0964,ORD100963,06-09-2024,83.71,Accessories,6
C0484,ORD104238,03/17/2024,$255.40,,1
C0199,ORD100198,03/07/2024,680.73,,4
C0189,ORD104048,2024-01-10,898.60,Footwear,6
C0677,ORD101803,Jul 04 2024,$1017.22,Apparel,7
C0817,ORD108500,27-09-2024,$60.07,Footwear,3
C0891,ORD103773,31-07-2024,"1,156.40",Sports,3
C0079,ORD103520,28-09-2024,609.24,,3
C0643,ORD108903,2024-08-04,58.12,Footwear,7
C0836,ORD107543,31-08-2024,$224.45,Beauty,8
C0309,ORD105184,Sep 15 2024,859.69,Electronics,6
C0221,ORD105803,09/03/2024,428.66,Sports,6
C0834,ORD103343,2024-08-30,692.80,Sports,5
C0055,ORD109858,2024-05-22,819.10,Accessories,5
C0180,ORD105579,03/17/2024,$110.29,Home,6
C0278,ORD108108,18-06-2024,697.56,Accessories,5
C0737,ORD100736,16-09-2024,132.05,Accessories,5
C0725,ORD106174,11/01/2024,203.18,,2
C0953,ORD104394,2024-04-30,968.09,Home,2
C0755,ORD109705,2024-11-26,104.16,Footwear,8
C0298,ORD100297,27-05-2024,722.93,Sports,1
C0396,ORD101979,Oct 18 2024,,Accessories,4
C0455,ORD100454,11-10-2024,$781.99,Electronics,7
C0728,ORD104871,Sep 13 2024,$1188.96,Footwear,3
C0432,ORD108338,04/18/2024,$712.12,Footwear,3
C0315,ORD105044,02-05-2024,346.18,,3
C0083,ORD100082,18-01-2024,654.21,Electronics,2
C0211,ORD102264,16-03-2024,368.62,Sports,6
C0954,ORD108299,25-11-2024,$1036.71,Apparel,5
C0140,ORD109847,29-09-2024,1076.81,Apparel,5
C0324,ORD109427,03-07-2024,211.92,Accessories,6
C0823,ORD106844,2024-12-04,733.35,Sports,5
C0043,ORD106248,2024-11-25,792.74,Footwear,6
C0929,ORD101841,2024-07-18,815.25,Footwear,1
C0717,ORD100716,04/20/2024,213.92,,7
C0558,ORD105737,2024-05-19,308.44,Sports,5
C0386,ORD109008,May 16 2024,-$1197.97,Beauty,4
C0227,ORD107654,Feb 17 2024,675.16,Electronics,8
C0657,ORD107502,2024-12-21,396.25,Accessories,7
C0794,ORD104979,07/28/2024,,Apparel,5
C0583,ORD101519,04-12-2024,391.34,Home,1
C0987,ORD101881,2024-11-30,535.19,Apparel,6
C0086,ORD104902,27-10-2024,,Apparel,1
C0909,ORD109267,04/24/2024,-$105.71,Accessories,1
C0088,ORD109061,03/12/2024,$858.93,Beauty,8
C0735,ORD106446,2024-02-15,83.23,Electronics,4
C0086,ORD107007,12/11/2024,373.96,Home,5
C0727,ORD108826,Aug 16 2024,242.48,Home,3
C0965,ORD102792,13-12-2024,755.84,Beauty,7
C0011,ORD104998,04/29/2024,315.73,Apparel,4
C0374,ORD102074,2024-10-09,326.21,Electronics,7
C0448,ORD106519,Feb 06 2024,884.90,Electronics,6
C0837,ORD107088,09/06/2024,36.44,Apparel,2
C0773,ORD103393,Oct 08 2024,"1,144.23",Footwear,2
C0167,ORD101262,22-08-2024,$778.99,Sports,6
C0277,ORD105012,Feb 19 2024,$816.80,,6
C0629,ORD101320,12/02/2024,$905.26,Footwear,1
C0460,ORD102345,2024-07-09,736.29,Beauty,3
C0504,ORD100503,23-02-2024,$989.82,,4
C0762,ORD104087,03/05/2024,$928.14,Electronics,3
C0250,ORD109568,Apr 22 2024,97.00,Footwear,4
C0752,ORD102772,2024-02-06,$850.31,,2
C0397,ORD104563,2024-09-18,450.22,Sports,5
C0612,ORD106999,2024-03-07,318.82,Accessories,7
C0296,ORD107771,Aug 24 2024,113.48,Beauty,6
C0480,ORD100479,09/06/2024,$336.81,Beauty,3
C0871,ORD104099,2024-09-09,"1,047.80",Accessories,1
C0152,ORD103197,08/15/2024,$241.91,,2
C0863,ORD100862,30-05-2024,270.33,Beauty,7
C0841,ORD104414,01/15/2024,$1132.16,Sports,5
C0066,ORD109972,Jul 14 2024,807.63,Electronics,2
C0285,ORD108855,08/15/2024,289.03,Beauty,3
C0027,ORD107485,03/15/2024,"1,138.85",Apparel,1
C0734,ORD101166,2024-03-05,659.67,Sports,1
C0624,ORD108622,Oct 14 2024,"1,134.02",Sports,3
C0977,ORD108981,2024-09-29,$400.57,Apparel,2
C0244,ORD107319,02/13/2024,501.29,Beauty,1
C0047,ORD100046,05-09-2024,1157.19,Apparel,3
C0188,ORD100187,15-07-2024,$1092.61,Beauty,1
C0365,ORD106448,Dec 14 2024,663.89,Beauty,8
C0091,ORD106620,25-02-2024,551.59,Accessories,6
C0792,ORD102686,2024-01-09,855.04,Home,2
C0683,ORD105167,Jan 12 2024,$784.76,,8
C0896,ORD100895,2024-05-29,1113.30,Sports,3
C0111,ORD106524,16-01-2024,$355.96,,3
C0304,ORD108254,Oct 08 2024,$484.60,Beauty,4
C0560,ORD109925,Apr 22 2024,614.33,Footwear,5
C0556,ORD105980,14-10-2024,875.25,Sports,1
C0888,ORD105912,08/09/2024,1040.49,Beauty,8
C0680,ORD103405,25-02-2024,296.27,Beauty,4
C0249,ORD100248,14-03-2024,1062.27,Electronics,3
C0938,ORD105914,18-10-2024,701.14,Apparel,4
C0125,ORD102712,23-03-2024,1080.97,Apparel,5
C0154,ORD106499,21-08-2024,$1138.62,,5
C0563,ORD100562,07-12-2024,$783.29,,6
C0852,ORD100851,2024-07-15,$602.50,Accessories,8
C0770,ORD100769,07/04/2024,$955.74,Home,2
C0789,ORD109437,2024-09-08,$838.35,Beauty,5
C0327,ORD106120,19-11-2024,914.97,Accessories,2
C0825,ORD105360,2024-09-06,$705.38,Beauty,2
C0763,ORD108314,2024-12-15,564.37,Accessories,2
C0446,ORD104666,10-12-2024,-$931.03,Footwear,2
C0362,ORD108599,10-02-2024,$553.57,Footwear,6
C0106,ORD109910,02/26/2024,$670.33,Home,1
C0108,ORD109447,12/06/2024,899.32,Sports,5
C0727,ORD104095,2024-04-12,$188.04,Apparel,8
C0840,ORD107884,Feb 05 2024,$783.00,Accessories,1
C0499,ORD103109,2024-04-04,$187.76,,8
C0403,ORD102116,2024-06-06,$426.70,Accessories,1
C0251,ORD106296,07/12/2024,$822.61,Electronics,3
C0379,ORD102859,2024-01-30,"1,062.67",Footwear,3
C0825,ORD100824,07-03-2024,681.34,Electronics,3
C0680,ORD102031,31-01-2024,$935.91,Home,8
C0893,ORD109197,05/04/2024,288.10,Electronics,2
C0255,ORD109497,03/09/2024,673.39,Apparel,7
C0784,ORD103209,20-09-2024,$914.24,Sports,1
C0222,ORD107301,03/11/2024,,Electronics,6
C0097,ORD101955,Jul 03 2024,89.13,,2
C0892,ORD109849,Apr 05 2024,380.34,Home,5
C0040,ORD101441,2024-08-26,532.92,Accessories,5
C0749,ORD109394,2024-03-30,$300.35,Apparel,8
C0612,ORD105904,06-06-2024,$56.75,Home,2
C0977,ORD100976,Jun 01 2024,"1,095.28",Footwear,4
C0491,ORD104544,2024-01-10,$189.00,Accessories,6
C0485,ORD107442,Nov 15 2024,1095.75,Accessories,1
C0958,ORD107829,2024-10-24,525.85,Electronics,8
C0916,ORD101563,2024-03-11,-$781.91,,5
C0720,ORD106183,25-07-2024,896.08,Sports,5
C0734,ORD107157,05/05/2024,553.59,Beauty,7
C0291,ORD108160,Jun 30 2024,1010.33,Apparel,4
C0741,ORD108511,Oct 26 2024,239.76,Home,7
C0378,ORD109624,Aug 12 2024,$812.93,Home,8
C0914,ORD101747,19-08-2024,579.92,Footwear,2
C0997,ORD101011,27-02-2024,481.85,Footwear,6
C0047,ORD109515,03-02-2024,645.21,Accessories,6
C0410,ORD102949,Jan 15 2024,$1120.21,Apparel,6
C0405,ORD105092,12/02/2024,$752.22,Beauty,3
C0140,ORD104234,26-10-2024,731.84,Sports,2
C0660,ORD100659,2024-08-07,$678.88,Electronics,6
C0161,ORD102206,Aug 10 2024,874.08,Accessories,4
C0434,ORD104795,Feb 08 2024,"1,192.17",,2
